PLAYER,GAME,OPP,MIN,REB,AST,TO,STL,BLK,PF,PTS
rj-barrett,10,SAC,27,4,2,0,0,1,2,14
rj-hampton,0,PHO,2,0,1,0,0,0,1,0
rj-hampton,1,LAL,1,0,0,0,0,0,0,0
rj-hampton,2,LAC,12,0,0,0,0,0,2,0
rj-hampton,3,UTH,8,2,0,1,0,0,1,0
rj-hampton,4,GSW,25,2,3,1,0,0,3,7
rj-hampton,5,PHI,17,0,4,0,0,0,0,0
rj-hampton,6,CHI,9,2,0,1,0,0,1,3
rj-hampton,7,MIN,2,0,0,0,0,0,0,0
robert-covington,0,CHI,5,1,0,0,0,0,0,0
robert-covington,1,HOU,16,4,0,0,3,0,4,7
robert-covington,2,ORL,11,1,2,1,2,0,2,2
robert-covington,3,TOR,24,3,2,0,1,1,4,0
robert-covington,4,CHI,15,2,0,0,2,1,2,2
robert-covington,5,CHA,14,3,0,1,0,1,2,0
robert-covington,6,DET,13,3,0,1,1,0,0,0
robert-covington,7,DET,17,6,2,1,0,0,2,5
robert-covington,8,WAS,14,4,0,0,1,0,1,8
robert-covington,9,WAS,4,1,0,1,0,0,1,0
robert-covington,10,BOS,30,5,1,2,5,1,4,18
robert-williams-c,0,MEM,11,3,0,1,0,0,4,5
robert-williams-c,1,MEM,20,10,0,1,2,1,1,8
robert-williams-c,2,DET,19,8,1,1,0,3,4,6
robert-williams-c,3,PHI,26,7,2,1,2,2,2,6
robert-williams-c,4,ORL,20,3,2,1,0,0,2,6
robert-williams-c,5,LAC,23,7,0,2,3,1,4,10
robin-lopez,0,NOR,5,0,1,0,0,0,1,0
robin-lopez,1,CLE,1,0,0,0,0,0,0,0
robin-lopez,2,CLE,7,1,1,0,0,0,0,2
robin-lopez,3,UTH,1,0,0,0,0,0,0,0
robin-lopez,4,IND,2,1,0,0,0,0,0,0
robin-lopez,5,BKN,1,0,0,0,0,0,0,3
robin-lopez,6,SAS,2,1,0,0,0,0,0,3
robin-lopez,7,DET,6,0,1,0,0,1,0,0
robin-lopez,8,IND,1,0,0,0,0,0,1,0
robin-lopez,9,NYK,2,0,0,0,0,0,0,0
robin-lopez,10,WAS,1,0,0,0,0,0,2,0
royce-oneale,0,PHO,21,1,1,0,0,0,5,3
royce-oneale,1,UTH,18,4,2,0,2,2,3,11
royce-oneale,2,HOU,23,6,0,2,0,1,2,6
royce-oneale,3,MIN,18,4,2,1,0,1,2,3
royce-oneale,4,NYK,20,4,3,1,1,1,3,8
royce-oneale,5,LAC,15,1,0,0,0,0,2,4
royce-oneale,6,LAL,17,7,3,0,0,0,1,0
royce-oneale,7,POR,20,3,3,2,0,0,1,2
royce-oneale,8,MIA,30,9,5,0,0,1,4,15
royce-oneale,9,CLE,17,2,1,1,0,0,2,0
royce-oneale,10,POR,18,3,1,2,1,0,3,8
rudy-gobert,0,ORL,39,16,2,1,0,2,5,22
rudy-gobert,1,DAL,28,6,0,2,0,2,4,17
rudy-gobert,2,OKC,36,18,1,3,1,1,0,12
rudy-gobert,3,SAS,37,7,1,1,1,1,4,19
rudy-gobert,4,BKN,33,13,1,1,1,2,3,10
rudy-gobert,5,WAS,35,16,1,0,0,4,4,19
rudy-gobert,6,CHA,39,11,1,0,0,0,3,13
rudy-gobert,7,OKC,33,18,2,2,0,0,4,7
rudy-gobert,8,MEM,39,10,4,3,0,6,3,17
rudy-gobert,9,DET,38,16,2,1,0,1,4,19
rudy-gobert,10,LAC,37,18,0,1,0,4,4,15
rui-hachimura,0,BOS,33,8,4,2,0,1,3,15
rui-hachimura,1,ATL,23,4,0,1,2,0,0,16
rui-hachimura,2,HOU,22,5,1,0,1,0,0,16
rui-hachimura,3,GSW,18,4,0,1,0,0,1,11
rui-hachimura,4,CHI,19,3,2,1,1,0,3,10
rui-hachimura,5,LAC,30,3,2,0,1,1,1,11
rui-hachimura,6,POR,23,2,2,1,1,0,2,9
rui-hachimura,7,BKN,15,2,1,1,0,0,0,0
rui-hachimura,8,DAL,22,4,1,0,2,0,1,6
rui-hachimura,9,OKC,20,3,0,1,0,2,1,12
rui-hachimura,10,UTH,19,3,1,0,1,0,0,17
russell-westbrook,0,DET,25,3,9,2,2,0,2,23
russell-westbrook,1,WAS,21,3,7,0,0,0,0,9
russell-westbrook,2,CLE,22,4,3,4,0,0,1,13
russell-westbrook,3,BOS,15,4,5,1,0,0,0,4
russell-westbrook,4,TOR,26,5,3,0,2,2,3,20
russell-westbrook,5,LAL,18,6,3,3,2,0,1,16
russell-westbrook,6,BKN,31,9,6,2,1,1,3,23
russell-westbrook,7,OKC,22,2,4,2,1,0,0,11
russell-westbrook,8,MIN,29,8,13,3,2,0,4,12
russell-westbrook,9,MEM,16,2,2,1,0,0,1,12
russell-westbrook,10,TOR,14,0,3,0,0,0,0,6
ryan-rollins,0,TOR,6,0,0,0,0,0,0,2
ryan-rollins,1,GSW,11,1,1,0,0,1,1,7
ryan-rollins,2,MIL,1,0,0,0,0,0,0,0
ryan-rollins,3,DAL,2,0,0,0,0,0,0,2
ryan-rollins,4,CHA,3,0,0,0,2,0,0,3
ryan-rollins,5,PHI,10,5,3,5,2,0,2,6
ryan-rollins,6,MIA,7,1,2,0,0,1,1,7
ryan-rollins,7,ATL,7,0,1,0,0,1,2,6
ryan-rollins,8,BOS,12,1,3,1,4,0,1,7
ryan-rollins,9,IND,6,3,1,1,0,0,0,1
saben-lee,0,CHI,6,2,1,1,0,0,0,2
saben-lee,1,LAC,5,1,0,1,0,0,0,2
saben-lee,2,MEM,4,1,0,0,0,1,1,1
saben-lee,3,MIA,2,0,0,0,1,0,0,0
saben-lee,4,CHA,14,0,3,0,1,0,1,1
saben-lee,5,HOU,12,2,1,2,0,0,1,9
saben-lee,6,SAC,20,3,4,1,1,1,2,6
saben-lee,7,SAC,1,0,0,0,0,0,0,4
saben-lee,8,DET,3,1,0,0,0,0,0,4
saben-lee,9,PHI,4,2,1,0,0,0,1,0
saben-lee,10,UTH,4,0,2,0,0,1,0,2
saddiq-bey,0,PHO,16,3,0,0,0,0,0,2
saddiq-bey,1,LAL,35,8,2,0,1,0,3,18
saddiq-bey,2,TOR,41,13,3,1,0,0,1,26
saddiq-bey,3,DAL,38,7,5,0,0,0,3,16
saddiq-bey,4,GSW,27,7,3,0,1,0,0,18
saddiq-bey,5,SAC,30,7,2,0,0,0,1,13
saddiq-bey,6,CLE,30,7,2,1,0,0,3,0
saddiq-bey,7,MIA,36,2,0,1,0,0,2,14
saddiq-bey,8,ORL,35,4,0,0,0,0,2,7
saddiq-bey,9,SAS,33,5,2,0,0,0,3,10
saddiq-bey,10,WAS,27,7,0,1,4,0,1,16
sam-hauser,0,LAL,23,3,0,0,0,0,1,17
sam-hauser,1,IND,23,2,1,2,1,0,3,9
sam-hauser,2,NOR,26,0,1,0,1,0,0,11
sam-hauser,3,LAC,20,3,1,0,0,1,1,6
sam-hauser,4,MIA,12,0,1,1,0,0,0,5
sam-hauser,5,DAL,15,1,0,0,0,0,1,5
sam-hauser,6,HOU,31,7,6,1,1,1,0,9
sam-hauser,7,DEN,16,1,1,0,0,0,2,0
sam-hauser,8,SAS,20,4,2,2,0,0,0,7
sam-hauser,9,TOR,16,5,0,0,0,1,0,3
sam-hauser,10,HOU,20,6,0,0,0,0,0,6
sam-merrill,0,MEM,18,2,1,0,0,0,1,9
sam-merrill,1,DET,16,2,1,0,1,0,1,11
sam-merrill,2,LAC,7,0,0,0,0,0,1,0
sam-merrill,3,MIL,17,0,0,0,0,0,3,7
sam-merrill,4,MIL,27,2,3,1,0,0,1,12
sam-merrill,5,ORL,31,3,1,1,1,0,2,26
sam-merrill,6,ATL,30,4,6,1,0,0,2,18
sam-merrill,7,MIL,22,5,5,0,0,0,1,10
sam-merrill,8,CHI,20,3,2,0,2,0,4,15
sam-merrill,9,BKN,32,9,1,0,1,0,1,6
sam-merrill,10,SAS,23,3,3,0,0,0,0,18
sandro-mamukelashvili,0,POR,1,0,0,0,0,0,0,0
sandro-mamukelashvili,1,OKC,5,1,0,0,0,0,0,4
sandro-mamukelashvili,2,BOS,5,2,0,0,0,0,0,2
sandro-mamukelashvili,3,ATL,1,0,0,0,0,0,0,0
sandro-mamukelashvili,4,CHI,18,8,1,0,1,2,5,8
sandro-mamukelashvili,5,CHA,10,2,0,0,0,1,1,1
sandro-mamukelashvili,6,DET,2,0,0,0,0,0,0,0
sandro-mamukelashvili,7,MIL,3,0,2,0,0,0,0,0
sandro-mamukelashvili,8,MEM,2,0,0,1,0,1,0,3
sandro-mamukelashvili,9,BOS,20,7,4,0,0,0,1,7
sandro-mamukelashvili,10,POR,8,1,2,0,0,0,1,2
santi-aldama,0,GSW,21,5,2,0,2,0,2,2
santi-aldama,1,CLE,38,9,3,1,0,2,0,18
santi-aldama,2,SAC,34,7,2,2,2,0,2,16
santi-aldama,3,IND,28,6,1,1,0,0,0,10
santi-aldama,4,ORL,29,7,5,1,0,0,2,14
santi-aldama,5,TOR,23,4,4,1,1,0,0,10
santi-aldama,6,CHI,28,8,3,2,1,2,0,5
santi-aldama,7,MIN,25,5,0,2,1,1,4,13
santi-aldama,8,GSW,17,6,1,1,0,3,2,11
santi-aldama,9,PHO,16,7,1,4,1,1,2,7
santi-aldama,10,LAL,9,0,0,1,1,0,0,0
scoot-henderson,0,DEN,37,5,2,2,0,0,3,30
scoot-henderson,1,MIL,22,0,4,2,0,0,1,15
scoot-henderson,2,PHI,22,2,4,2,2,1,4,22
scoot-henderson,3,CHI,22,4,4,2,0,1,3,4
scoot-henderson,4,SAS,6,1,0,0,0,0,0,6
scoot-henderson,5,HOU,24,1,3,2,0,0,0,11
scoot-henderson,6,OKC,26,4,7,1,1,0,5,19
scoot-henderson,7,LAL,23,1,2,3,0,0,1,4
scoot-henderson,8,IND,8,2,1,2,0,1,2,10
scoot-henderson,9,BKN,23,3,3,5,0,0,0,7
scoot-henderson,10,PHO,40,7,9,3,3,0,3,33
scottie-barnes,0,HOU,33,7,4,1,1,0,1,28
scottie-barnes,1,CHI,37,4,7,5,1,0,1,13
scottie-barnes,2,ATL,38,4,8,5,0,2,2,24
scottie-barnes,3,LAC,35,5,4,1,1,0,1,23
scottie-barnes,4,MEM,41,12,8,5,0,6,2,22
scottie-barnes,5,NYK,33,6,7,3,0,2,2,9
scottie-barnes,6,CHI,37,7,6,6,3,3,1,31
scottie-barnes,7,MIA,34,5,8,5,2,1,2,20
scottie-barnes,8,BOS,41,13,2,4,2,0,2,10
scottie-barnes,9,UTH,28,3,3,3,0,3,3,19
scottie-barnes,10,LAC,34,7,6,2,0,2,1,12
scotty-pippen-jr-g,0,CLE,22,4,4,2,3,1,3,10
scotty-pippen-jr-g,1,SAC,32,2,5,3,3,1,3,12
scotty-pippen-jr-g,2,IND,17,3,4,3,0,0,3,4
scotty-pippen-jr-g,3,MIA,24,6,6,2,0,0,1,15
scotty-pippen-jr-g,4,CHI,5,1,1,1,0,0,0,3
seth-curry,0,MIN,17,3,3,2,0,0,0,9
seth-curry,1,ORL,5,0,0,0,0,0,0,0
seth-curry,2,SAC,11,2,1,0,0,0,1,7
seth-curry,3,LAL,5,0,0,0,0,0,0,0
seth-curry,4,NOR,7,0,0,0,0,0,1,0
seth-curry,5,NOR,12,0,0,0,1,0,3,3
seth-curry,6,NYK,10,1,0,1,0,0,0,0
seth-curry,7,MEM,10,0,0,1,0,0,1,2
seth-curry,8,MIN,12,3,0,1,1,0,1,0
seth-curry,9,POR,20,2,1,0,0,0,2,9
seth-curry,10,POR,15,1,2,0,0,0,0,0
seth-lundy,0,GSW,3,2,0,0,0,0,0,0
seth-lundy,1,CLE,3,0,0,0,0,0,0,3
seth-lundy,2,WAS,5,2,0,0,0,0,1,1
seth-lundy,3,IND,4,0,0,0,0,0,0,2
seth-lundy,4,IND,7,0,0,0,0,0,0,3
seth-lundy,5,CHI,1,0,0,1,0,0,0,0
seth-lundy,6,MEM,19,2,0,0,0,0,2,3
seth-lundy,7,DET,9,1,0,0,0,0,2,0
seth-lundy,8,TOR,1,0,0,0,0,0,1,2
shaedon-sharpe,0,OKC,21,6,1,1,0,0,3,7
shaedon-sharpe,1,NYK,22,4,4,1,2,1,1,9
shaedon-sharpe,2,BKN,40,1,1,0,2,1,2,21
shaedon-sharpe,3,DAL,24,5,2,2,0,1,2,15
shaedon-sharpe,4,DAL,22,4,0,0,0,0,3,16
shaedon-sharpe,5,PHO,18,1,1,1,0,0,0,6
shaedon-sharpe,6,PHO,8,1,0,0,0,0,2,0
shaedon-sharpe,7,GSW,27,5,1,2,1,0,3,12
shaedon-sharpe,8,DAL,32,2,2,2,0,0,4,7
shaedon-sharpe,9,UTH,27,7,2,0,0,1,3,4
shaedon-sharpe,10,LAC,41,3,6,2,1,0,2,27
shai-gilgeous-alexander,0,CHA,30,3,9,3,5,3,2,31
shai-gilgeous-alexander,1,DEN,36,7,5,2,1,2,4,34
shai-gilgeous-alexander,2,MIN,39,7,8,4,2,0,2,37
shai-gilgeous-alexander,3,DET,29,5,4,3,1,0,3,31
shai-gilgeous-alexander,4,NOR,32,4,5,4,2,1,0,31
shai-gilgeous-alexander,5,SAS,29,6,10,4,2,1,3,32
shai-gilgeous-alexander,6,POR,35,6,10,3,5,0,3,33
shai-gilgeous-alexander,7,MIN,37,2,6,2,2,0,0,33
shai-gilgeous-alexander,8,UTH,35,6,6,4,1,1,4,31
shai-gilgeous-alexander,9,LAC,34,2,4,2,0,2,4,19
shai-gilgeous-alexander,10,LAL,34,3,6,3,1,1,3,24
shake-milton,0,DAL,6,0,0,0,0,0,1,4
shake-milton,1,SAS,16,1,2,1,0,0,1,7
shake-milton,2,WAS,19,3,3,1,1,1,1,2
shake-milton,3,CHA,15,1,3,0,1,0,1,4
shake-milton,4,DET,1,0,0,0,0,0,0,0
shake-milton,5,POR,10,0,2,0,0,0,1,6
shake-milton,6,BOS,9,2,0,0,0,1,0,2
shake-milton,7,ORL,2,0,0,0,0,0,0,4
shake-milton,8,HOU,3,0,0,1,0,0,1,0
shake-milton,9,NOR,3,0,0,0,0,0,0,5
shake-milton,10,OKC,5,0,1,0,0,0,0,0
sidy-cissoko,0,BOS,8,2,0,0,1,0,0,0
sidy-cissoko,1,UTH,2,1,0,0,0,0,0,4
sidy-cissoko,2,DAL,14,3,0,0,2,0,2,2
sidy-cissoko,3,CHI,3,0,0,0,0,0,0,0
sidy-cissoko,4,LAC,4,0,0,1,0,0,0,0
simone-fontecchio,0,PHI,27,4,2,0,0,0,2,7
simone-fontecchio,1,NYK,29,5,1,1,0,1,1,14
simone-fontecchio,2,BKN,22,4,0,0,0,1,2,5
simone-fontecchio,3,CHA,27,3,3,0,1,0,1,5
simone-fontecchio,4,WAS,21,7,2,0,0,0,1,10
simone-fontecchio,5,NOR,25,4,2,1,2,0,1,18
simone-fontecchio,6,HOU,29,7,3,1,0,0,2,10
simone-fontecchio,7,OKC,29,5,2,1,1,0,2,12
simone-fontecchio,8,IND,24,4,2,1,0,0,2,8
simone-fontecchio,9,LAL,24,4,4,1,0,0,3,0
simone-fontecchio,10,TOR,23,2,0,0,0,1,0,13
skylar-mays,0,BOS,1,0,0,0,0,0,0,0
skylar-mays,1,ATL,3,1,2,0,0,0,1,0
skylar-mays,2,DAL,5,0,1,0,0,0,1,2
skylar-mays,3,UTH,10,1,2,0,1,0,2,0
skylar-mays,4,PHO,12,1,1,0,1,0,0,12
skylar-mays,5,DAL,8,5,1,1,0,0,0,5
skylar-mays,6,PHO,17,2,3,1,0,1,1,7
skylar-mays,7,SAS,20,2,2,0,1,0,0,11
skylar-mays,8,SAS,14,3,0,0,1,0,0,0
skylar-mays,9,SAC,2,0,0,0,0,0,0,0
skylar-mays,10,GSW,5,0,1,1,0,0,0,1
spencer-dinwiddie,0,PHO,30,2,5,0,0,0,1,16
spencer-dinwiddie,1,UTH,26,2,8,0,2,0,3,2
spencer-dinwiddie,2,HOU,35,2,9,2,1,1,3,10
spencer-dinwiddie,3,MIN,32,2,2,0,0,0,3,14
spencer-dinwiddie,4,NYK,19,0,4,1,0,0,1,0
spencer-dinwiddie,5,LAC,33,2,7,1,0,1,2,16
spencer-dinwiddie,6,LAL,33,3,4,1,1,0,1,19
spencer-dinwiddie,7,POR,32,2,7,1,1,0,2,19
spencer-dinwiddie,8,MIA,20,0,1,1,3,0,2,3
spencer-dinwiddie,9,CLE,16,2,3,0,0,0,2,2
spencer-dinwiddie,10,POR,28,3,5,1,0,0,0,5
stanley-umude,0,NYK,2,0,0,0,0,0,0,0
stanley-umude,1,LAL,20,5,2,3,1,0,5,8
stanley-umude,2,WAS,2,1,0,1,0,0,2,0
stanley-umude,3,IND,8,2,0,1,1,2,3,0
stanley-umude,4,DEN,18,1,2,1,0,0,1,11
stanley-umude,5,TOR,25,4,3,1,0,1,2,19
stanley-umude,6,CLE,17,6,0,0,1,1,1,10
stanley-umude,7,PHI,17,4,1,0,0,0,2,10
stanley-umude,8,MIL,9,0,0,2,0,1,1,2
stanley-umude,9,GSW,16,3,0,1,0,0,3,15
stanley-umude,10,PHO,4,0,0,0,0,0,1,0
stephen-curry,0,MEM,32,6,6,3,1,0,1,20
stephen-curry,1,PHI,35,8,7,5,0,1,2,37
stephen-curry,2,LAL,43,3,7,4,1,0,4,46
stephen-curry,3,SAC,36,6,2,2,1,0,0,33
stephen-curry,4,ATL,31,3,8,1,0,0,3,25
stephen-curry,5,MEM,33,4,8,5,2,1,4,26
stephen-curry,6,CHI,35,5,9,1,1,0,1,27
stephen-curry,7,NOR,25,1,6,3,1,0,0,15
stephen-curry,8,TOR,30,1,6,2,0,0,3,9
stephen-curry,9,DET,31,6,4,4,1,1,0,26
stephen-curry,10,DEN,35,4,6,2,1,1,1,30
sviatoslav-mykhailiuk,0,LAC,8,1,1,0,1,0,0,6
sviatoslav-mykhailiuk,1,MIA,3,0,0,0,0,0,0,6
sviatoslav-mykhailiuk,2,SAS,4,0,0,0,0,0,0,0
sviatoslav-mykhailiuk,3,HOU,9,1,0,0,0,0,1,6
sviatoslav-mykhailiuk,4,MIL,17,1,1,0,1,0,0,9
sviatoslav-mykhailiuk,5,IND,5,1,0,1,0,0,0,2
sviatoslav-mykhailiuk,6,IND,1,0,0,0,0,0,0,0
sviatoslav-mykhailiuk,7,UTH,15,3,0,0,0,0,2,3
sviatoslav-mykhailiuk,8,SAS,8,1,0,1,1,0,1,0
sviatoslav-mykhailiuk,9,TOR,7,1,1,0,0,0,2,5
sviatoslav-mykhailiuk,10,SAC,16,4,3,0,1,0,1,2
taj-gibson,0,UTH,0,0,0,0,0,0,0,0
taj-gibson,1,MIN,0,0,0,0,0,0,1,0
taj-gibson,2,IND,14,2,1,1,0,0,4,2
taj-gibson,3,ORL,15,4,0,0,0,1,4,2
taj-gibson,4,OKC,10,2,0,0,0,0,2,4
taj-gibson,5,MIL,15,3,3,0,0,3,2,0
taj-gibson,6,MIL,15,1,1,0,0,0,2,2
taj-gibson,7,BKN,13,2,0,0,0,2,3,2
taj-gibson,8,LAL,6,3,0,1,0,0,2,0
taj-gibson,9,LAC,6,1,0,0,1,0,0,2
taj-gibson,10,PHO,1,0,0,0,0,0,0,0
talen-horton-tucker,0,BKN,8,0,2,0,0,0,0,5
talen-horton-tucker,1,NOR,8,3,2,0,1,0,0,8
talen-horton-tucker,2,BOS,12,1,0,0,2,0,1,11
talen-horton-tucker,3,NOR,6,0,0,0,0,0,0,2
talen-horton-tucker,4,CLE,30,1,11,1,1,0,3,19
talen-horton-tucker,5,BKN,31,3,6,1,2,0,2,27
talen-horton-tucker,6,SAC,26,3,5,1,3,0,0,12
talen-horton-tucker,7,POR,30,2,4,3,4,0,2,23
talen-horton-tucker,8,NYK,24,4,3,2,0,0,2,15
talen-horton-tucker,9,OKC,15,1,2,2,0,1,5,11
talen-horton-tucker,10,LAC,22,1,5,2,1,1,0,15
tari-eason,0,DET,24,4,1,0,3,0,3,17
tari-eason,1,PHI,27,11,2,2,3,2,3,10
tari-eason,2,PHO,25,3,2,1,5,0,2,6
tari-eason,3,IND,26,8,1,0,2,0,3,16
tari-eason,4,NOR,20,4,0,0,2,0,5,8
tari-eason,5,CLE,33,8,2,2,4,1,4,14
tari-eason,6,MIL,30,6,1,0,2,0,2,11
tari-eason,7,MEM,23,8,1,2,2,1,2,11
tari-eason,8,MEM,27,14,1,3,1,1,2,25
tari-eason,9,SAS,27,14,1,2,2,0,2,18
tari-eason,10,DEN,17,8,2,0,0,0,1,3
taurean-prince,0,BOS,38,8,2,0,1,1,2,11
taurean-prince,1,ATL,25,2,0,1,1,0,1,7
taurean-prince,2,HOU,25,3,1,2,0,1,1,5
taurean-prince,3,GSW,24,3,1,1,1,0,4,0
taurean-prince,4,CHI,30,4,2,0,2,0,3,14
taurean-prince,5,LAC,33,3,2,1,2,2,2,11
taurean-prince,6,BKN,29,3,2,3,1,0,1,10
taurean-prince,7,DAL,21,1,1,0,0,0,4,9
taurean-prince,8,OKC,31,2,3,0,0,1,2,3
taurean-prince,9,UTH,30,1,1,0,0,1,3,12
taurean-prince,10,PHO,28,6,2,0,0,0,0,11
taylor-hendricks,0,TOR,4,1,1,0,1,0,1,6
taylor-hendricks,1,DEN,3,0,0,1,0,1,0,0
taylor-hendricks,2,SAS,2,1,0,1,0,0,0,0
taylor-hendricks,3,DET,16,4,0,0,0,1,0,7
taylor-hendricks,4,BKN,7,2,1,1,0,0,1,0
taylor-hendricks,5,SAC,21,3,1,0,1,0,0,12
taylor-hendricks,6,POR,25,7,0,2,1,0,1,10
taylor-hendricks,7,NYK,20,4,1,1,2,1,3,5
taylor-hendricks,8,OKC,26,2,2,0,1,1,2,8
taylor-hendricks,9,LAC,12,0,0,1,1,0,0,0
taylor-hendricks,10,DAL,25,2,0,2,2,1,3,10
taze-moore,0,PHI,5,0,1,1,0,0,0,2
taze-moore,1,SAS,1,0,0,0,0,0,1,2
taze-moore,2,LAL,4,0,0,0,1,0,1,2
terance-mann,0,DET,24,1,0,1,0,0,1,12
terance-mann,1,WAS,31,3,2,0,0,0,1,6
terance-mann,2,CLE,19,0,1,0,2,0,2,5
terance-mann,3,BOS,24,6,3,0,0,0,2,14
terance-mann,4,TOR,29,3,2,0,0,0,1,6
terance-mann,5,LAL,23,1,1,2,1,0,4,17
terance-mann,6,BKN,26,3,2,0,1,0,1,13
terance-mann,7,OKC,24,3,4,1,0,2,4,7
terance-mann,8,MIN,19,3,0,0,0,0,3,2
terance-mann,9,MEM,26,5,0,1,0,0,0,7
terance-mann,10,TOR,24,2,1,1,0,0,1,13
terquavion-smith,0,POR,9,0,1,1,1,0,1,3
terquavion-smith,1,IND,12,0,5,1,3,0,0,2
terquavion-smith,2,SAS,1,0,0,0,0,0,0,0
terquavion-smith,3,CHA,0,0,0,0,0,0,0,0
terquavion-smith,4,ORL,2,0,0,0,0,0,0,6
terry-rozier,0,WAS,30,8,5,0,0,0,3,15
terry-rozier,1,SAC,30,5,10,1,2,1,1,3
terry-rozier,2,PHO,27,2,3,1,0,1,2,21
terry-rozier,3,NYK,32,5,7,2,0,0,1,10
terry-rozier,4,BOS,29,2,3,0,1,0,2,7
terry-rozier,5,MEM,29,4,5,3,2,0,2,9
terry-rozier,6,MIN,35,2,4,4,0,0,1,11
terry-rozier,7,PHI,36,9,6,3,1,0,2,19
terry-rozier,8,SAS,34,6,8,3,1,0,0,17
terry-rozier,9,NOR,32,2,4,1,1,1,1,25
terry-rozier,10,MIA,35,5,7,1,0,0,2,26
terry-taylor,0,CHA,20,6,2,0,1,0,0,3
terry-taylor,1,MEM,4,2,1,1,0,0,2,2
terry-taylor,2,CLE,5,1,0,0,0,0,1,0
terry-taylor,3,CHA,9,0,0,1,0,1,2,5
terry-taylor,4,NYK,16,2,0,0,0,0,0,4
terry-taylor,5,PHI,20,5,1,4,1,1,2,0
terry-taylor,6,PHI,17,6,1,0,1,0,0,6
terry-taylor,7,IND,14,1,1,0,0,0,3,2
terry-taylor,8,ATL,8,1,0,0,0,0,2,4
terry-taylor,9,SAS,2,0,0,1,0,0,1,0
terry-taylor,10,LAL,1,0,0,0,0,0,0,0
thaddeus-young,0,HOU,25,4,1,2,0,0,2,8
thaddeus-young,1,CHI,32,6,6,1,0,0,5,16
thaddeus-young,2,ATL,22,4,1,0,0,0,2,4
thaddeus-young,3,LAC,24,6,4,0,1,1,3,12
thaddeus-young,4,MEM,26,6,4,0,3,0,1,12
thaddeus-young,5,NYK,15,2,1,0,2,0,2,4
thaddeus-young,6,CHI,15,2,2,0,0,0,2,6
thaddeus-young,7,MIA,28,8,2,0,1,0,3,5
thaddeus-young,8,BOS,16,4,7,0,2,0,2,0
thaddeus-young,9,UTH,12,2,2,0,0,0,5,0
thaddeus-young,10,LAC,23,4,3,2,2,0,1,8
thanasis-antetokounmpo,0,NOR,3,0,0,1,0,0,0,0
thanasis-antetokounmpo,1,CLE,1,0,0,0,0,0,0,0
thanasis-antetokounmpo,2,CLE,6,0,1,1,0,1,1,0
thanasis-antetokounmpo,3,BOS,9,1,1,2,0,1,4,6
thanasis-antetokounmpo,4,UTH,1,0,0,0,0,0,0,0
thanasis-antetokounmpo,5,IND,2,1,0,0,0,0,2,0
thanasis-antetokounmpo,6,BKN,1,0,2,0,0,0,0,0
thanasis-antetokounmpo,7,SAS,1,0,1,0,0,0,0,0
thanasis-antetokounmpo,8,HOU,0,0,0,0,0,0,0,0
thanasis-antetokounmpo,9,DET,5,1,0,0,0,0,0,0
thanasis-antetokounmpo,10,IND,1,0,0,1,0,0,0,0
theo-maledon,0,NYK,5,0,2,0,0,0,1,0
theo-maledon,1,ORL,4,0,3,0,0,0,0,0
theo-maledon,2,MIL,4,0,0,1,0,0,0,0
theo-maledon,3,MIA,23,3,3,2,0,0,1,2
theo-maledon,4,NYK,25,2,4,2,0,0,3,6
theo-maledon,5,WAS,16,5,4,2,1,0,1,4
theo-maledon,6,WAS,18,1,0,1,1,0,2,9
theo-maledon,7,DAL,21,0,4,1,0,0,1,9
theo-maledon,8,IND,14,0,0,1,0,0,4,0
theo-maledon,9,HOU,21,6,2,3,1,0,2,5
theo-maledon,10,BKN,20,1,2,0,2,0,0,9
thomas-bryant,0,SAC,3,1,0,0,0,0,0,0
thomas-bryant,1,BOS,13,5,2,0,0,0,1,7
thomas-bryant,2,MEM,7,0,0,0,0,0,1,0
thomas-bryant,3,TOR,4,0,0,0,0,0,1,2
thomas-bryant,4,BKN,5,0,1,0,0,0,0,0
thomas-bryant,5,PHO,2,2,0,0,0,0,0,0
thomas-bryant,6,LAC,3,0,1,0,0,0,0,0
thomas-bryant,7,ORL,17,5,1,2,0,0,1,12
thomas-bryant,8,CHI,6,2,0,0,0,1,2,2
thomas-bryant,9,CHI,12,2,1,0,0,0,1,6
thomas-bryant,10,CHA,16,9,0,1,0,0,2,11
tim-hardaway-jr,0,MIN,32,3,2,1,2,0,0,14
tim-hardaway-jr,1,ORL,37,8,1,1,1,0,2,36
tim-hardaway-jr,2,SAC,36,4,1,1,0,0,2,19
tim-hardaway-jr,3,ATL,32,4,3,2,0,0,2,13
tim-hardaway-jr,4,PHO,34,5,2,1,2,0,1,17
tim-hardaway-jr,5,BOS,32,2,1,0,0,0,2,20
tim-hardaway-jr,6,LAL,28,4,1,4,1,0,2,12
tim-hardaway-jr,7,NOR,41,2,2,4,1,0,0,41
tim-hardaway-jr,8,NOR,39,4,0,0,0,0,3,24
tim-hardaway-jr,9,NYK,39,6,4,2,2,0,2,32
tim-hardaway-jr,10,MEM,30,3,2,1,0,0,3,9
tj-mcconnell,0,SAC,23,3,7,1,2,0,0,9
tj-mcconnell,1,PHO,18,1,8,0,1,0,1,2
tj-mcconnell,2,PHI,24,4,5,3,2,0,4,8
tj-mcconnell,3,DEN,21,1,7,3,0,0,3,17
